,GOTO_B,GOTO_B_noatm,GOTO_G,GOTO_G_noatm,GOTO_L,GOTO_L_noatm,GOTO_R,GOTO_R_noatm,atm,atmosphere,corrector,filter_B,filter_C,filter_G,filter_L,filter_R,lens1,lens2,lens3,lens_coating,mirror,ota,qe,window
643,0.0011648141845003,0.001264271467608,0.0005293718400147,0.0005745720836778,0.3908102599087375,0.4241794677861196,0.3917295601544455,0.4251772621865305,0.9213323359295468,-2.846634069930317,0.9154492777030476,0.00292023979125,0.9925206757,0.001327158213,0.97977830885,0.982083034525,0.9645881260532,0.9850897415329,0.9942883,0.9963,0.9615641067414025,0.8305690705248034,0.52125,0.981262
644,0.0010610009823737,0.0011505970565442,0.0005211820823338,0.0005651932277341,0.3902882116580449,0.4232460431214327,0.391137355148089,0.4241668924104151,0.9221307983878022,-2.8454119741763817,0.9148980612140598,0.00266632668675,0.9927146912,0.00130974590775,0.980805759425,0.982939682,0.9645880999456,0.9850897304235363,0.9942484,0.9962,0.9614430149577456,0.829863294020234,0.52,0.981266
645,0.0009270090960072,0.0010047472662024,0.0005277954857975,0.0005720559525825,0.389838853643812,0.4225303981861329,0.3903431253146859,0.4230769576372928,0.922629129921394,-2.8441898784224464,0.9148980158158216,0.0023345319555,0.9928688812,0.00132917296375,0.981750087725,0.983020019525,0.9645880738379999,0.9850897193141726,0.9942085,0.9962,0.9613219231740888,0.8296576088175347,0.51875,0.98127
646,0.0007894405542427,0.0008557232848765,0.0005479428847459,0.000593949072846,0.3887050887682532,0.4213414089526106,0.3899706417481068,0.4227132198474085,0.9225418639352676,-2.842967782668511,0.9148979704175848,0.00199357125925,0.9918851471,0.00138371810375,0.981595497125,0.9847913933,0.9645880477304,0.9850897082048088,0.9941686000000001,0.9962,0.961200831390432,0.8294519482593813,0.5175000000000001,0.981274
647,0.0006553575882121,0.0007110829006647,0.0005810097071555,0.0006304131901572,0.3869218894450388,0.4198220092756434,0.3886367615124069,0.4216826975866763,0.921633170477722,-2.841745686914576,0.914347030605298,0.00166202750075,0.9919503021,0.001473476662,0.981257915475,0.985606937425,0.9645880216228,0.9850896970954451,0.9941287,0.9961,0.9610797396067753,0.828746991986026,0.51625,0.981278
648,0.000544170332371,0.0005910707533423,0.0006363029230838,0.0006911439777732,0.3851523523812712,0.4183474870480937,0.3869277487889172,0.4202758995868224,0.9206517651126556,-2.8405235911606406,0.9143469852344,0.00138586966325,0.9919593048,0.00162050899375,0.980889492025,0.98541099545,0.9645879955152,0.9850896859860814,0.9940888,0.9961,0.9607325208302862,0.8281516156240059,0.515,0.981282
649,0.0004477524564059,0.0004859945146992,0.0007181802357903,0.0007795192414155,0.3839433282107109,0.4167355171281891,0.3857912744282986,0.4187412944552764,0.9213117491317852,-2.8393014954067053,0.9143469398635032,0.0011431215329499,0.9917378998,0.0018335293985,0.98021547315,0.9849333191,0.9645879694075999,0.9850896748767177,0.9940489,0.9961,0.960373690963708,0.8275364405342848,0.51375,0.981286
650,0.0003713551753915,0.0004017872211649,0.0008293513378357,0.0008973155390848,0.3833801160443408,0.4147975891621976,0.3853483359725886,0.4169271020060086,0.9242583034744408,-2.83807939965277,0.9137962766167892,0.0009486359544749,0.9921676636,0.00211859844725,0.97935396195,0.9843818283,0.9645879433,0.985089663767354,0.994009,0.996,0.9600148610971296,0.8264235210457004,0.5125,0.98129
651,0.0003111104206339,0.0003362455441411,0.0009729389433304,0.0010515442836969,0.3821047209453383,0.4129755909535994,0.3838077024519949,0.4148161591422222,0.925247712735328,-2.8368573038988347,0.913796309930534,0.0007964032702249,0.9923829651,0.00249060045825,0.978139686575,0.982499103525,0.9645879624811999,0.9850896719293348,0.9940489,0.996,0.9596560312305514,0.8258290999853202,0.51125,0.9813176
652,0.0002613456551988,0.0002832659061291,0.0011374300342458,0.0012328314739495,0.379075946478471,0.4108707733796714,0.3805756543939453,0.4124962686314772,0.922615992761744,-2.8356352081448994,0.9137963432442796,0.0006730488036,0.9923923492,0.00292924679825,0.976242027275,0.9801042557,0.9645879816624,0.9850896800913158,0.9940888,0.996,0.9592972013639731,0.8252348750646246,0.51,0.9813452
653,0.0002230430634961,0.0002408803284145,0.0013242138161753,0.0014301142296532,0.3783892353672963,0.4086498896449344,0.3799484827671188,0.4103338336325273,0.9259496820030202,-2.834413112390964,0.9137963765580256,0.000574158858525,0.9921704102,0.003408799544,0.97405195235,0.978065776825,0.9645880008436,0.9850896882532967,0.9941287,0.996,0.9589383714973949,0.8246408463031191,0.50875,0.9813728
654,0.00018942770251,0.0002043741426279,0.0014824616832563,0.0015994325617618,0.3766895679420101,0.406411556836339,0.3782559915842453,0.4081015762191006,0.9268672644899764,-2.833191016637029,0.9137964098717726,0.000488695018,0.9918700409,0.003824528458,0.971802501675,0.975843639375,0.9645880200247999,0.9850896964152775,0.9941686000000001,0.996,0.9585795416308166,0.8240470137203094,0.5075000000000001,0.9814004
655,0.0001649688296417,0.0001782334292171,0.0015673118186988,0.0016933341935307,0.3740269231231559,0.4041011945863651,0.3758526759585683,0.4060737501865049,0.9255773755036952,-2.8319689208830936,0.9137964431855204,0.0004274587426249,0.9917080688,0.004061137736,0.969159317025,0.973890113825,0.964588039206,0.9850897045772584,0.9942085,0.996,0.9583210057339108,0.8236257629439909,0.50625,0.981428
656,0.0001449434883722,0.0001562516387899,0.001556337082974,0.0016777588455689,0.3730078171187903,0.4021090106273889,0.3753591134135731,0.4046437495347128,0.927628596376904,-2.8307468251291583,0.9137964764992688,0.000375770572575,0.9920806885,0.0040348530545,0.967034549725,0.97313035965,0.9645880583872,0.9850897127392394,0.9942484,0.996,0.9581756939680203,0.8233991916993284,0.505,0.9814556
657,0.0001247753261749,0.0001344754740664,0.0014431338751048,0.0015553244214633,0.3710841850921991,0.3999326087822517,0.3739709748331288,0.403043820195934,0.927866787912362,-2.829524729375223,0.9132461681419806,0.000324488068,0.9925382996,0.0037529833609999,0.965033664725,0.972540988925,0.9645880775683999,0.9850897209012203,0.9942883,0.9959,0.9580303822021298,0.8226768815845805,0.50375,0.9814832
658,0.0001137936294671,0.0001224990675736,0.0012668410521993,0.0013637569026059,0.369556782121939,0.3978286081341006,0.3735455758504326,0.4021225524855725,0.9289346582068032,-2.8283026336212878,0.9132462014356668,0.0002964059729,0.9921168518,0.0032998266804999,0.962609577175,0.972999458325,0.9645880967496,0.9850897290632011,0.9943282,0.9959,0.9578850704362394,0.822450494392908,0.5025,0.9815108
659,0.0001033288990199,0.0001111286738913,0.0010726731866846,0.0011536438487752,0.3682592064108373,0.3960572274056297,0.3733659896456792,0.4015494958234805,0.9298131202480936,-2.8270805378673525,0.9132462347293542,0.00026963826735,0.9919772339,0.0027991563079999,0.96097776415,0.9743039894,0.9645881159308,0.9850897372251821,0.9943681,0.9959,0.9577397586703489,0.8222241310053006,0.50125,0.9815384
660,9.347216328574588e-05,0.0001004490653092,0.0008881153958877,0.0009544056569111,0.3669495668200676,0.3943392311356998,0.3732643142803518,0.4011253207879751,0.9305428875621892,-2.825858442113417,0.913246268023042,0.000244402275425,0.9919179535,0.0023221611222499,0.9594654274,0.9759766388,0.9645881351119999,0.985089745387163,0.9944080000000001,0.9959,0.9575944469044584,0.8219977914249542,0.5,0.9815659999999999
661,8.736857902061801e-05,9.38067545149917e-05,0.0007420854736639,0.0007967696240168,0.3659342180071099,0.392899847313845,0.3730395603886026,0.4005287811479223,0.9313676767983188,-2.824636346359482,0.9132463013167303,0.00022899072155,0.9923194885,0.0019449862865,0.9591038513,0.977726764675,0.9645881542932,0.9850897535491439,0.9944479,0.9959,0.957449135138568,0.8217714756550658,0.4985,0.9815936
662,7.970753415268976e-05,8.5525041864764e-05,0.0006256062970917,0.0006712665912753,0.3648965704388056,0.391528790782879,0.3727518942338663,0.3999574406410829,0.9319788966455796,-2.8234142506055466,0.9132463346104196,0.000209501748925,0.9920587158,0.0016443315525,0.9590871239,0.9797339058,0.9645881734744,0.9850897617111247,0.9944878,0.9959,0.9572132319638437,0.8213897024141825,0.497,0.9816212
663,7.390894249650206e-05,7.926600635955173e-05,0.0005404797102597,0.0005796547305853,0.3640685769259717,0.3904569752881097,0.371997267592562,0.3989603528710132,0.9324166296615228,-2.8221921548516113,0.9132463679041098,0.0001948791928499,0.9921115875,0.001425108331,0.959956779475,0.980862731925,0.9645881926555999,0.9850897698731057,0.9945277,0.9959,0.9569007094088094,0.8208765451385629,0.4955,0.9816488
664,6.721025905367321e-05,7.204278734716297e-05,0.0004770619441521,0.0005113634834606,0.3636873057603728,0.3898370218872892,0.3713051538898609,0.3980026058407362,0.9329214141840104,-2.820970059097676,0.9132464011978004,0.000177769484,0.9918920898,0.0012618171219999,0.9619439888,0.98209300995,0.9645882118368,0.9850897780350866,0.9945676,0.9959,0.9565881868537751,0.8203635327947172,0.494,0.9816764
665,6.676743759373645e-05,7.152858997545343e-05,0.0004291373169734,0.0004597388831324,0.3634009553418592,0.3893148946272337,0.3705354752112797,0.3969581735189098,0.9334370720385952,-2.819747963343741,0.913246434491492,0.0001771489879999,0.9917709351,0.00113859755825,0.96418424605,0.98311372755,0.964588231018,0.9850897861970674,0.9946075,0.9959,0.9562756642987409,0.8198506653974328,0.4925,0.981704
666,6.338666038209718e-05,6.786916733130907e-05,0.0003961414088776,0.0004241552939358,0.3633647730259741,0.3890607966115258,0.3693209901143404,0.3954382187977578,0.9339537064403612,-2.8185258675898055,0.913246467785184,0.0001687050029,0.9915203094,0.0010543391485,0.967103405,0.982956008925,0.9645882501991999,0.9850897943590483,0.9946474000000001,0.9959,0.9559631417437067,0.8193379429614968,0.491,0.9817315999999999
667,6.012410351681991e-05,6.434021970770617e-05,0.0003690744659298,0.0003949552814503,0.3635657400543977,0.3890602641044083,0.368186565386991,0.3940051181602665,0.9344715294719256,-2.81730377183587,0.9132465010788772,0.0001605234761,0.9917980194,0.000985380450525,0.97067287445,0.98300987245,0.9645882693804,0.9850898025210293,0.9946873,0.9959,0.9556506191886723,0.8188253655016958,0.4895,0.9817591999999999
668,6.15844677925811e-05,6.586527819589939e-05,0.0003522070025305,0.0003766893347581,0.3638046738345561,0.3890931741390825,0.3669455024325886,0.3924523255093891,0.9350065691579392,-2.816081676081935,0.9132465343725708,0.0001649366971,0.990949707,0.000943287516725,0.974348621375,0.982760448475,0.9645882885616,0.9850898106830102,0.9947272,0.9959,0.9553380966336381,0.8183129330328167,0.488,0.9817868
669,5.552746311399936e-05,5.9356888338245567e-05,0.0003429098033644,0.0003665584157268,0.3636671587209866,0.3887472922753861,0.3656028899380208,0.3908165202800306,0.9354847376361072,-2.8148595803279997,0.912696501988918,0.0001492802984999,0.9921582794,0.00092188036215,0.977684535975,0.982888565075,0.9645883077427999,0.985089818844991,0.9947671,0.9958,0.9550255740786038,0.817308068776076,0.4865,0.9818144
670,5.676111238857237e-05,6.064334723902983e-05,0.0003381569582526,0.0003612855523377,0.3633762899518044,0.3882297862508805,0.3646045578226899,0.3895420627701768,0.935982510411977,-2.8136374845740644,0.91269653526256,0.0001530832587499,0.9914958191,0.000912000610275,0.980016498575,0.9833291054,0.964588326924,0.985089827006972,0.994807,0.9958,0.9547130515235696,0.8167962348064797,0.485,0.981842
671,5.400565395881515e-05,5.767001865650178e-05,0.000332755543743,0.0003553335069389,0.3622909651017997,0.3868729509772464,0.3636957587739572,0.3883730620090218,0.9364597969091604,-2.812415388820129,0.9126965685362022,0.000146125108,0.9920524597,0.000900349059825,0.9802641487,0.984065151225,0.9645883461052,0.9850898351689529,0.9948469,0.9958,0.9543864579006333,0.8162604764129849,0.4835,0.9818696
672,5.490520715267226e-05,5.860069359739526e-05,0.0003394131749755,0.000362257944212,0.3596129198892907,0.3838172666118666,0.3630006022187333,0.3874329625446942,0.9369378377991202,-2.811193293066194,0.9132466675473524,0.00014895359755,0.9921369934,0.00092080179805,0.975602149975,0.984792671175,0.9645883652863999,0.9850898433309337,0.9948868000000001,0.9959,0.9540591516387278,0.816215281026776,0.482,0.9818971999999999
673,5.526217503534625e-05,5.895230582319004e-05,0.0003440226681278,0.0003669947758772,0.3544846873343751,0.3781553962363517,0.3621328495654755,0.3863142643689363,0.9374048099337922,-2.8099711973122585,0.9132467008410498,0.000150414081275,0.9921305847,0.0009363701941,0.964846000675,0.9856629753,0.9645883844676,0.9850898514929146,0.9949267,0.9959,0.9537318453768224,0.8156783008179568,0.4805,0.9819247999999999
674,5.4445672462322126e-05,5.805343799956751e-05,0.0003519941187743,0.000375318511579,0.3462790250482131,0.3692247152443333,0.3611678597573559,0.3851001375429775,0.9378544034330532,-2.8087491015583232,0.913246734134748,0.000148682356825,0.9921413422,0.000961239209675,0.945632209775,0.986291217825,0.9645884036487999,0.9850898596548956,0.9949666,0.9959,0.953404539114917,0.8151414812313427,0.479,0.9819524
675,5.457567701778536e-05,5.816573512014968e-05,0.0003665616507323,0.0003906745467354,0.333967189315979,0.3559359798000063,0.3599120470419483,0.3835875235770429,0.9382788149251696,-2.8075270058043884,0.9132467674284466,0.00014953638195,0.9928427124,0.00100437238725,0.915064144125,0.9861525917,0.9645884228299999,0.9850898678168765,0.9950065,0.9959,0.9530772328530116,0.8146048222831528,0.4775,0.98198
676,5.2646812739673336e-05,5.608415582691991e-05,0.0003790935932024,0.0004038448492463,0.3169529977556751,0.3376470557455626,0.3585321505644698,0.3819409372538438,0.938710977520024,-2.806304910050453,0.913246800722146,0.00014474733965,0.9929205322,0.00104228131275,0.871431732175,0.9857496071,0.9645884420112,0.9850898759788573,0.9950464,0.9959,0.9527499265911062,0.8139966997952596,0.476,0.9819211999999999
677,5.838990125619546e-05,6.217459607994952e-05,0.0003996885632242,0.000425595427319,0.2945809661209859,0.3136750052213907,0.3567830317407325,0.3799088611115976,0.9391279547857878,-2.805082814296518,0.9132468340158464,0.00016109369695,0.9925682068,0.00110271308725,0.8127285003500001,0.984339694975,0.9645884611923999,0.9850898841408383,0.9950863,0.9959,0.9524226203292008,0.8133888363787714,0.4745,0.9818623999999999
678,5.851773396711737e-05,6.228253311228566e-05,0.0004204113272875,0.0004474589263364,0.2678561290304735,0.2850889310758958,0.3545567466298442,0.3773675228874446,0.939552889758338,-2.8038607185425826,0.9132468673095474,0.000162006134625,0.9926612854,0.0011639072375,0.74155872345,0.981589069375,0.9645884803736,0.9850898923028192,0.9951262,0.9959,0.9520953140672954,0.8127812319992008,0.473,0.9818036
679,6.100872896660333e-05,6.490773200615326e-05,0.0004463244316103,0.0004748485517641,0.2372476456781073,0.2524098906108181,0.3520076180172216,0.3745040508366167,0.9399300681283964,-2.8026386227886473,0.9126968347253676,0.0001696005975749,0.992875061,0.00124075507875,0.65953418735,0.978560009,0.9645884995548,0.9850899004648,0.9951661,0.9958,0.95176800780539,0.8116846989318058,0.4715,0.9817448
680,6.40630330735784e-05,6.813033441000411e-05,0.0004765667616942,0.0005068235343405,0.2053803496549329,0.218419753669221,0.3501477304132005,0.3723782784145784,0.9403011687576792,-2.801416527034712,0.9132469338969512,0.000178615190125,0.9927842712,0.0013287235815,0.572624311425,0.976252613075,0.9645885187359999,0.9850899086267809,0.995206,0.9959,0.9514407015434846,0.8115668002128589,0.47,0.981686
681,6.580102205912524e-05,6.995260318511885e-05,0.0005129722395835,0.0005453371755887,0.1724730874072616,0.1833549246799174,0.3481659440982519,0.3701327634119892,0.9406515134968304,-2.8001944312807767,0.9132469671906546,0.0001840015035,0.9928134918,0.00143444068775,0.48229201315,0.973587570175,0.9645885379172,0.9850899167887619,0.9952459,0.9959,0.9511591781374534,0.8110380474595063,0.46875,0.9816271999999999
682,7.090450543765071e-05,7.535247540449975e-05,0.000560035748432,0.0005951678204212,0.1422995830716362,0.1512262975010085,0.3461957685854606,0.3679132655458254,0.9409711500123668,-2.7989723355268414,0.913247000484358,0.000198856513,0.9929107666,0.00157065838625,0.3990888691249999,0.970929603575,0.9645885570984,0.9850899249507428,0.9952858,0.9959,0.950897341044873,0.8105430550877781,0.46749999999999997,0.9815684
683,7.564007998218154e-05,8.035962131420516e-05,0.0006113475784606,0.0006494924371845,0.1148595297254797,0.1220261574980032,0.3448580417853483,0.3663753614691732,0.9412697415089816,-2.797750239772906,0.9132470337780628,0.0002127689029999,0.9932375336,0.0017196670555,0.32308977125,0.9700553894,0.9645885762795999,0.9850899331127236,0.9953257,0.9959,0.9506355039522927,0.810048239073783,0.46625,0.9815096
684,8.024642702414612e-05,8.522374985349895e-05,0.0006803232127159,0.0007225205837836,0.091440386831104,0.0971120203452337,0.3432053188904495,0.3644927921427445,0.9415969980444544,-2.796528144018971,0.9132470670717682,0.000226392522425,0.9931367493,0.00191933889025,0.257973103525,0.968256416325,0.9645885954608,0.9850899412747046,0.9953656,0.9959,0.9503736668597123,0.809553599395451,0.46499999999999997,0.9814508
685,8.727561873566694e-05,9.265104371942771e-05,0.0007649686396174,0.0008120841066489,0.0719331737106519,0.0763636364759353,0.341660354060981,0.3627036835702498,0.9419820353018472,-2.7953060482650356,0.9132471003654742,0.0002469369769,0.9933263397,0.002164396495,0.20352717875,0.96669122695,0.964588614642,0.9850899494366855,0.9954055,0.9959,0.9501118297671319,0.8090591360307118,0.46375,0.9813919999999999
686,9.48207283592128e-05,0.000100631302561,0.000863806470813,0.0009167401666567,0.0561319890376659,0.0595717336277061,0.3395299992089819,0.3603362542154048,0.9422587797841036,-2.7940839525111003,0.9137974759120592,0.000268933475025,0.9927944183,0.00244995456125,0.1592032789999999,0.962985458375,0.9645886338231999,0.9850899575986664,0.9954454,0.996,0.9498499926745516,0.8090521074269428,0.46249999999999997,0.9813332
687,8.612029367812118e-05,0.0001117145918551,0.0008089323522813,0.0010493409127384,0.0357719084013743,0.0464030482974631,0.2750593293861212,0.3568048761324013,0.7708956569417893,-2.792861856757165,0.9137975092258304,0.00029954529835,0.9934735107,0.002813644409,0.124422554975,0.95671676635,0.9645886530044,0.9850899657606472,0.9954853,0.996,0.9495881555819712,0.8085576988614429,0.46125,0.9812744
688,0.0001045639925193,0.0001245375383369,0.0010057681599664,0.0011978874157529,0.0303157983734954,0.0361066444689651,0.2943838062160347,0.3506162462723076,0.8396182702480944,-2.7916397610032297,0.9137975425396022,0.000335040241475,0.9927703094,0.00322264671675,0.09713680745,0.94325416565,0.9645886721856,0.9850899739226282,0.9955252,0.996,0.9493263184893909,0.8080634666495372,0.45999999999999996,0.9812156
689,0.0001193830237871,0.0001411398437348,0.0011445011383599,0.0013530794136228,0.0237980389668042,0.0281350848254456,0.2885467920430746,0.3411326656606562,0.8458491991209904,-2.7904176652492945,0.9137975758533744,0.00038097255865,0.992795105,0.0036523076165,0.075943794255,0.92080436705,0.9645886913667999,0.9850899820846091,0.9955651,0.996,0.9490644813968104,0.8075694107691415,0.45875,0.9811567999999999
690,0.0001390033814661,0.0001620627631477,0.0012766000458355,0.0014883762443787,0.0188555724617457,0.0219835383977719,0.2798865350863389,0.3263171353493976,0.857713263468852,-2.789195569495359,0.9137976091671476,0.000438912510875,0.9933415222,0.00403095036675,0.0595377361749999,0.88376052855,0.964588710548,0.9850899902465899,0.995605,0.996,0.9488026443042301,0.8070755311981738,0.4575,0.981098
691,0.0001652659141091,0.0001854733242716,0.001407122430577,0.0015791742432978,0.0153649495698139,0.0172436542002027,0.2709619732335983,0.304093062369961,0.8910495067590355,-2.787973473741424,0.9137976424809214,0.000504061225775,0.99259758,0.00429172501175,0.0468631136424999,0.826434326175,0.9645887297292,0.9850899984085708,0.9956449,0.996,0.9484827710752505,0.8064831300818958,0.45625,0.9810392
692,0.0002005751920554,0.0002202112156573,0.0014563462073613,0.0015989204121132,0.012365000667893,0.0135755164972129,0.2489066186831526,0.2732742196264194,0.9108309558926612,-2.7867513779874886,0.9137976757946962,0.00060064470395,0.9924497223,0.004361190572,0.0370283687099999,0.7453785324,0.9645887489103999,0.9850900065705518,0.9956848,0.996,0.9480909545536402,0.8057686858297088,0.455,0.9809804
693,0.0002436067011178,0.0002640991650229,0.0014132760286694,0.0015321623641947,0.0099212357177317,0.0107558209894244,0.2164284030182102,0.2346345985642089,0.9224061768494196,-2.7855292822335533,0.9137977091084716,0.0007229779567499,0.9928290558,0.004194332138,0.029444324375,0.642317981725,0.9645887680916,0.9850900147325327,0.9957247,0.996,0.9476991380320299,0.8050545966017624,0.45375,0.9809216
694,0.0003003267470604,0.0003234435627319,0.0012925011174375,0.0013919877944632,0.0079536422500434,0.0085658517305866,0.1770561238290981,0.190684526287833,0.928529059362881,-2.784307186479618,0.9143483611813034,0.000888133365725,0.9928403473,0.0038222149005,0.02352069914,0.52359456065,0.9645887872728,0.9850900228945135,0.9957646,0.9961,0.9473073215104195,0.8048255266752073,0.4525,0.9808628
695,0.0003796233519695,0.0004052886663314,0.0011318012583569,0.0012083192990415,0.0064170580242881,0.0068508980676281,0.1372574383832032,0.146537044830818,0.9366739894452738,-2.7830850907256828,0.9143483945151538,0.001116942595725,0.992730484,0.003330029696,0.01888051778,0.403844175325,0.9645888064539999,0.9850900310564945,0.9958045,0.9961,0.9469155049888093,0.8041117174929142,0.45125,0.980804
696,0.0004792676985558,0.0005119876284085,0.0009515629030653,0.0010165267458874,0.0051674794433922,0.0055202667591497,0.1000791396955338,0.1069116102342697,0.9360923427889236,-2.7818629949717475,0.9143484278490048,0.001416172199,0.9921883392,0.002811741607,0.0152692133199999,0.2957205248,0.9645888256352,0.9850900392184754,0.9958444,0.9961,0.9465236884671989,0.8033982634003328,0.45,0.9807452
697,0.0006260596755648,0.0006626705848212,0.0008006408497147,0.0008474609702877,0.0042356562674993,0.0044833502706475,0.0714408461842022,0.0756185858453347,0.9447524756720872,-2.780640899217812,0.9148993564588316,0.00183859642625,0.9924040985,0.00235130206025,0.0124391695875,0.209805693625,0.9645888448164,0.9850900473804562,0.9958843000000001,0.9962,0.9461318719455886,0.8031687824475418,0.44875,0.9806864
698,0.0008043481323754,0.0008511745334068,0.0006657556846832,0.0007045137067698,0.0034435579836909,0.0036440301680956,0.0494078342203264,0.0522841895771301,0.9449861348130798,-2.779418803463877,0.914899389812768,0.00237030681225,0.9926568604,0.0019618933285,0.01014770671875,0.1455983066499999,0.9645888639975999,0.9850900555424371,0.9959242,0.9962,0.9457400554239783,0.8024556089573802,0.4475,0.9806276
699,0.0010045552402821,0.0010679727511526,0.0005567338582897,0.0005918804327082,0.0027989671349179,0.0029756657589326,0.0337082261844356,0.0358362244415279,0.9406187931274858,-2.7781967077099416,0.9148994231667048,0.00298501748575,0.9926344299,0.0016543244565,0.008317079544,0.1001633763275,0.9645888831788,0.9850900637044181,0.9959641,0.9962,0.945348238902368,0.8017427906223312,0.44625,0.9805688
700,0.0011759230055847,0.0012489819170355,0.0004762682076194,0.0005058582714604,0.0023099241645554,0.0024534374253683,0.0230927679263401,0.0245274983288166,0.9415052288153332,-2.7769746119560064,0.9148994565206424,0.00350386351325,0.9921560669,0.00141912249975,0.00688281372175,0.068808847665,0.96458890236,0.985090071866399,0.996004,0.9962,0.9449564223807576,0.8010303273928803,0.445,0.98051
701,0.0012370480150797,0.0013136745155422,0.0004172988996617,0.0004431476572994,0.001909693332564,0.0020279855211025,0.0160233932678487,0.017015930773816,0.941670102026123,-2.775752516202071,0.9151021378078352,0.00369735032325,0.9921192932,0.0012472436014999,0.00570778593425,0.0478915107225,0.9647056384807999,0.9851395714748127,0.996004,0.9962,0.9445646058591474,0.8006796802146915,0.44375,0.9806768
702,0.001160468884081,0.0012308823184361,0.0003707612308246,0.0003932578026381,0.0015828548148685,0.0016788972380038,0.0112395317883318,0.0119215096031746,0.9427943408558604,-2.774530420448136,0.915304845971566,0.0034756398945,0.9927174377,0.001110441256,0.0047406987099999,0.033662742375,0.9648223746015999,0.9851890710832264,0.996004,0.9962,0.944172789337537,0.8003288721940501,0.4425,0.9808436
703,0.0009761407673481,0.0010356806153032,0.0003367268951803,0.0003572656010843,0.0013212906649248,0.0014018829810391,0.0079914832531991,0.0084789249355334,0.9425113813319088,-2.7733083246942005,0.9155075810135128,0.00293402045975,0.991991272,0.001012111810975,0.00397144958375,0.0240202808374999,0.9649391107223999,0.9852385706916401,0.996004,0.9962,0.9437809728159267,0.7999779034595045,0.44125000000000003,0.9810104
704,0.0007679820006767,0.0008127551663907,0.0003129645505486,0.0003312103084856,0.0011148681020078,0.0011798646439013,0.0057904620346612,0.0061280445769729,0.9449118657556445,-2.7720862289402652,0.9162620033496408,0.00230865042675,0.9922735596,0.0009408107775249,0.00335143364975,0.0174068567175,0.9650558468431999,0.9852880703000538,0.996004,0.9963,0.9433891562943164,0.8001085011846449,0.44,0.9811772
705,0.000581888974445,0.0006155207333707,0.0002980927114793,0.0003153217408136,0.0009410021764817,0.0009953897997876,0.004275481607242,0.0045225939826619,0.9453604775561972,-2.77086413318633,0.9164649143211104,0.0017541531475,0.9913759613,0.000898625495675,0.002836730033,0.0128887981175,0.965172582964,0.9853375699084677,0.996004,0.9963,0.9429973397727061,0.7997569997774885,0.43875,0.981344
706,0.0004391590828417,0.0004638099783226,0.0002876400076696,0.0003037858282668,0.0007966870880223,0.0008414067600161,0.0031992900874933,0.0033788727686698,0.9468513041267445,-2.7696420374323947,0.9172200340053368,0.001325358767,0.9913105011,0.00086808225265,0.002404359281,0.00965528741475,0.9652893190848,0.9853870695168814,0.996004,0.9964,0.9426055232510957,0.7998868832388382,0.4375,0.9815108
